"Suburb","Address","Rooms","Type","Price","Method","SellerG","Date","Distance","Postcode","Bedroom2","Bathroom","Car","Landsize","BuildingArea","CouncilArea","Lattitude","Longtitude","Days.diff","Dist.bucket","Price.bucket","Months"
"Altona North","4 Knapp St","3","h",781000,"S","Jas","03-09-16",11.1,"3025","3","1","2",533,117,"Hobsons Bay",-37.8291,144.835,246,"far","4L-8L","Sep'16"
"Altona North","21 Hatherley Gr","3","h",750000,"SP","Jas","04-03-17",11.1,"3025","3","1","3",554,166.684210526316,"Hobsons Bay",-37.8449,144.85,428,"far","4L-8L","Mar'17"
"Altona North","153 Mills St","3","h",1405000,"S","Sweeney","04-03-17",11.1,"3025","3","1","3",655,166.684210526316,"Hobsons Bay",-37.8338,144.8562,428,"far","8L- 16L","Mar'17"
"Altona North","33 Carthy St","3","h",683000,"S","FN","04-06-16",11.1,"3025","3","1","2",534,167,"Hobsons Bay",-37.8284,144.8355,155,"far","4L-8L","Jun'16"
"Altona North","16 Harris St","3","h",623000,"S","Sweeney","04-06-16",11.1,"3025","3","1","3",540,166.684210526316,"Hobsons Bay",-37.8267,144.8368,155,"far","4L-8L","Jun'16"
"Altona North","1/95 Mills St","3","h",588000,"S","Williams","07-05-16",11.1,"3025","3","1","1",328,118,"Hobsons Bay",-37.838,144.8555,127,"far","4L-8L","May'16"
"Altona North","5 Binns St","3","h",710000,"PI","Village","07-11-16",11.1,"3025","3","1","3",540,116,"Hobsons Bay",-37.8294,144.8378,311,"far","4L-8L","Nov'16"
"Altona North","25 Allan St","4","h",875000,"SP","Jas","08-10-16",11.1,"3025","3","1","4",559,169,"Hobsons Bay",-37.8448,144.8529,281,"far","8L- 16L","Oct'16"
"Altona North","21 Hatherley Gr","3","h",700000,"VB","Jas","10-12-16",11.1,"3025","3","1","3",554,166.684210526316,"Hobsons Bay",-37.8449,144.85,344,"far","4L-8L","Dec'16"
"Altona North","21 Allan St","4","h",650000,"SP","Williams","12-06-16",11.1,"3025","4","1","4",558,166.684210526316,"Hobsons Bay",-37.8451,144.8529,163,"far","4L-8L","Jun'16"
"Altona North","2/36 May St","3","h",675000,"S","hockingstuart","14-05-16",11.1,"3025","3","2","2",171,109,"Hobsons Bay",-37.8337,144.8554,134,"far","4L-8L","May'16"
"Altona North","11 Beevers St","3","h",708000,"S","Greg","15-10-16",11.1,"3025","3","1","2",585,97,"Hobsons Bay",-37.8258,144.8523,288,"far","4L-8L","Oct'16"
"Altona North","10 Murphy St","4","h",965000,"SP","Gunn&Co","15-10-16",11.1,"3025","4","1","4",851,166.684210526316,"Hobsons Bay",-37.8345,144.8444,288,"far","8L- 16L","Oct'16"
"Altona North","16 Beevers St","3","h",680000,"S","Sweeney","19-11-16",11.1,"3025","3","1","3",551,166.684210526316,"Hobsons Bay",-37.8254,144.8514,323,"far","4L-8L","Nov'16"
"Altona North","21 Neal Ct","3","h",770000,"SP","hockingstuart","19-11-16",11.1,"3025","3","1","3",602,603,"Hobsons Bay",-37.8327,144.8451,323,"far","4L-8L","Nov'16"
"Altona North","31 Duosa Rd","3","h",923000,"S","Greg","22-05-16",11.1,"3025","3","1","2",740,166.684210526316,"Hobsons Bay",-37.8269,144.8455,142,"far","8L- 16L","May'16"
"Altona North","252 Millers Rd","4","h",693000,"SP","Raine&Horne","22-05-16",11.1,"3025","4","2","4",315,170,"Hobsons Bay",-37.8391,144.8467,142,"far","4L-8L","May'16"
"Altona North","1/156 Chambers Rd","3","h",620000,"SP","Hunter","22-08-16",11.1,"3025","5","2","2",276,100,"Hobsons Bay",-37.8262,144.8443,234,"far","4L-8L","Aug'16"
"Altona North","2 Gadsden St","3","h",728500,"S","Jas","22-08-16",11.1,"3025","3","1","1",531,157,"Hobsons Bay",-37.8277,144.8385,234,"far","4L-8L","Aug'16"
"Altona North","24 Hansen St","3","h",931000,"S","hockingstuart","22-08-16",11.1,"3025","3","2","1",590,160,"Hobsons Bay",-37.8382,144.8649,234,"far","8L- 16L","Aug'16"
"Altona North","4 Prismall St","3","h",988000,"S","Sweeney","22-08-16",11.1,"3025","3","1","4",715,166.684210526316,"Hobsons Bay",-37.8423,144.8632,234,"far","8L- 16L","Aug'16"
"Altona North","122 McIntosh Rd","3","h",590000,"S","Village","23-04-16",11.1,"3025","3","1","2",561,166.684210526316,"Hobsons Bay",-37.8444,144.8491,113,"far","4L-8L","Apr'16"
"Altona North","35 May St","2","h",610000,"S","RT","24-09-16",11.1,"3025","2","1","2",691,166.684210526316,"Hobsons Bay",-37.834,144.8553,267,"far","4L-8L","Sep'16"
"Altona North","6 Hill St","3","h",815000,"S","hockingstuart","25-02-17",11.1,"3025","3","2","3",555,130,"Hobsons Bay",-37.8318,144.8388,421,"far","8L- 16L","Feb'17"
"Altona North","84 May St","4","h",970000,"S","Greg","25-02-17",11.1,"3025","4","1","2",708,166.684210526316,"Hobsons Bay",-37.833,144.8494,421,"far","8L- 16L","Feb'17"
"Altona North","155 Chambers Rd","4","h",760000,"S","Hunter","27-06-16",11.1,"3025","4","1","3",668,166.684210526316,"Hobsons Bay",-37.8262,144.8439,178,"far","4L-8L","Jun'16"
"Altona North","5 Cresser St","4","h",1200000,"SP","RT","27-11-16",11.1,"3025","4","1","4",633,158,"Hobsons Bay",-37.8375,144.8541,331,"far","8L- 16L","Nov'16"
"Altona North","107 McIntosh Rd","3","h",700000,"SP","Hunter","27-11-16",11.1,"3025","3","1","1",557,166.684210526316,"Hobsons Bay",-37.8441,144.8505,331,"far","4L-8L","Nov'16"
"Altona North","10 Knapp St","3","h",625000,"PI","Hunter","28-05-16",11.1,"3025","3","1","1",536,166.684210526316,"Hobsons Bay",-37.8285,144.8351,148,"far","4L-8L","May'16"
"Armadale","28 Lambeth Av","3","h",2675000,"S","Marshall","03-12-16",6.3,"3143","3","1","2",399.730769230769,176.366666666667,"Stonnington",-37.8566,145.017995,337,"medium",">25L","Dec'16"
"Armadale","7 Llaneast St","3","h",1939000,"S","Jellis","03-12-16",6.3,"3143","3","2","2",296,150,"Stonnington",-37.8614,145.0274,337,"medium","16L-25L","Dec'16"
"Armadale","65 Barkly Av","3","h",2050000,"S","Marshall","04-03-17",6.3,"3143","3","1","2",399.730769230769,176.366666666667,"Stonnington",-37.8566,145.017995,428,"medium","16L-25L","Mar'17"
"Armadale","28 Cambridge St","3","h",1870000,"S","Hodges","04-03-17",6.3,"3143","3","1","1",217,116,"Stonnington",-37.8592,145.0182,428,"medium","16L-25L","Mar'17"
"Armadale","12 Willis St","3","h",2050000,"S","Marshall","04-03-17",6.3,"3143","3","2","1",205,116,"Stonnington",-37.8574,145.0281,428,"medium","16L-25L","Mar'17"
"Armadale","526 Orrong Rd","4","h",3000000,"VB","Jellis","04-06-16",6.3,"3143","4","2","2",1581,176.366666666667,"Stonnington",-37.858,145.0111,155,"medium",">25L","Jun'16"
"Armadale","37 Barkly Av","2","h",1930000,"S","Jellis","06-08-16",6.3,"3143","2","1","2",399.730769230769,176.366666666667,"Stonnington",-37.8566,145.017995,218,"medium","16L-25L","Aug'16"
"Armadale","553 Dandenong Rd","5","h",1525000,"PI","Jellis","07-05-16",6.3,"3143","8","2","2",693,176.366666666667,"Stonnington",-37.8638,145.0229,127,"medium","8L- 16L","May'16"
"Armadale","10 William St","1","h",1435000,"SP","Jellis","08-10-16",6.3,"3143","2","2","1",144,107,"Stonnington",-37.8564,145.0228,281,"medium","8L- 16L","Oct'16"
"Armadale","40 New St","2","h",1210000,"S","Marshall","12-11-16",6.3,"3143","2","1","0",249,96,"Stonnington",-37.8543,145.016,316,"medium","8L- 16L","Nov'16"
"Armadale","35 Northcote Rd","4","h",2801000,"S","Marshall","12-11-16",6.3,"3143","4","2","2",624,222,"Stonnington",-37.8536,145.0173,316,"medium",">25L","Nov'16"
"Armadale","791 High St","3","h",1800000,"PI","RT","15-10-16",6.3,"3143","3","2","2",405,121,"Stonnington",-37.8545,145.0145,288,"medium","16L-25L","Oct'16"
"Armadale","25 Llaneast St","4","h",2200000,"PI","Jellis","15-10-16",6.3,"3143","4","1","2",495,163,"Stonnington",-37.8613,145.0264,288,"medium","16L-25L","Oct'16"
"Armadale","367 Dandenong Rd","6","h",5525000,"S","Marshall","17-09-16",6.3,"3143","5","3","4",1491,516,"Stonnington",-37.8602,145.013,260,"medium",">25L","Sep'16"
"Armadale","34a Rose St","2","h",1125000,"S","RT","17-09-16",6.3,"3143","3","1","2",169,176.366666666667,"Stonnington",-37.851,145.0161,260,"medium","8L- 16L","Sep'16"
"Armadale","42 Rose St","3","h",2250000,"S","Marshall","17-09-16",6.3,"3143","3","3","1",301,176.366666666667,"Stonnington",-37.8511,145.0167,260,"medium","16L-25L","Sep'16"
"Armadale","12 Auburn Gr","3","h",2360000,"S","hockingstuart","18-03-17",6.3,"3143","3","2","0",336,176.366666666667,"Stonnington",-37.8558,145.015,442,"medium","16L-25L","Mar'17"
"Armadale","31 Hume St","2","h",1900000,"VB","Jellis","18-03-17",6.3,"3143","2","2","0",207,176.366666666667,"Stonnington",-37.8571,145.0224,442,"medium","16L-25L","Mar'17"
"Armadale","19 Glassford St","3","h",2365000,"S","Marshall","18-06-16",6.3,"3143","3","2","1",316,176.366666666667,"Stonnington",-37.8521,145.019,169,"medium","16L-25L","Jun'16"
"Armadale","14 New St","3","h",1300000,"VB","Jellis","18-06-16",6.3,"3143","2","1","2",212,106,"Stonnington",-37.8542,145.0149,169,"medium","8L- 16L","Jun'16"
"Armadale","63 Denbigh Rd","3","h",1900000,"S","Marshall","22-05-16",6.3,"3143","3","1","2",328,108,"Stonnington",-37.8559,145.0158,142,"medium","16L-25L","May'16"
"Armadale","48 Barkly Av","3","h",1992000,"S","Jellis","23-04-16",6.3,"3143","3","1","2",399.730769230769,176.366666666667,"Stonnington",-37.8566,145.017995,113,"medium","16L-25L","Apr'16"
"Armadale","75 Sutherland Rd","3","h",1285000,"S","Marshall","25-02-17",6.3,"3143","3","1","2",186,80,"Stonnington",-37.8554,145.0173,421,"medium","8L- 16L","Feb'17"
"Armadale","61 Union St","4","h",3660000,"S","Jellis","25-02-17",6.3,"3143","4","3","2",421,176.366666666667,"Stonnington",-37.8593,145.0275,421,"medium",">25L","Feb'17"
"Armadale","7 Lambeth Av","4","h",2760000,"S","Marshall","27-06-16",6.3,"3143","4","2","2",399.730769230769,176.366666666667,"Stonnington",-37.8566,145.017995,178,"medium",">25L","Jun'16"
"Armadale","44 Denbigh Rd","4","h",3625000,"S","Jellis","27-11-16",6.3,"3143","4","1","2",709,251,"Stonnington",-37.8574,145.016,331,"medium",">25L","Nov'16"
"Armadale","44 Hampden Rd","4","h",4200000,"VB","Kay","27-11-16",6.3,"3143","4","3","3",563,333,"Stonnington",-37.8582,145.0138,331,"medium",">25L","Nov'16"
"Armadale","4 Mercer Rd","3","h",3512500,"S","Marshall","27-11-16",6.3,"3143","3","2","2",617,285,"Stonnington",-37.8557,145.0264,331,"medium",">25L","Nov'16"
"Armadale","17 Kooyong Rd","4","h",2000000,"PI","Marshall","28-05-16",6.3,"3143","4","3","4",544,176.366666666667,"Stonnington",-37.8611,145.0195,148,"medium","16L-25L","May'16"
"Armadale","37 Lambeth Av","3","h",2865000,"S","Marshall","28-08-16",6.3,"3143","3","1","2",399.730769230769,176.366666666667,"Stonnington",-37.8566,145.017995,240,"medium",">25L","Aug'16"
"Armadale","16 Llaneast St","5","h",2810000,"S","Marshall","28-08-16",6.3,"3143","5","2","2",617,176.366666666667,"Stonnington",-37.8611,145.0271,240,"medium",">25L","Aug'16"
"Ascot Vale","30 Rothwell St","3","h",940000,"S","Nelson","03-12-16",5.9,"3032","3","1","2",298,108,"Moonee Valley",-37.7777,144.9195,337,"near","8L- 16L","Dec'16"
"Ascot Vale","42 Archer Av","3","h",895000,"S","Nelson","04-02-16",5.9,"3032","3","1","2",480.518518518519,176.48275862069,"Moonee Valley",-37.7766,144.9066,34,"near","8L- 16L","Feb'16"
"Ascot Vale","7 Francis St","3","h",1380000,"SP","Nelson","04-03-17",5.9,"3032","3","2","2",277,174,"Moonee Valley",-37.7777,144.9221,428,"near","8L- 16L","Mar'17"
"Ascot Vale","44 The Parade","4","h",1850000,"S","Brad","04-03-17",5.9,"3032","4","3","1",478,270,"Moonee Valley",-37.7729,144.9179,428,"near","16L-25L","Mar'17"
"Ascot Vale","97 Walter St","3","h",1284000,"S","Woodards","04-03-17",5.9,"3032","3","1","2",623,176.48275862069,"Moonee Valley",-37.7758,144.9089,428,"near","8L- 16L","Mar'17"
"Ascot Vale","98 Epsom Rd","3","h",971000,"SP","Nelson","04-06-16",5.9,"3032","3","2","2",285,128,"Moonee Valley",-37.775,144.9091,155,"near","8L- 16L","Jun'16"
"Ascot Vale","8 Geddes St","2","h",710000,"PI","Nelson","04-06-16",5.9,"3032","2","1","1",214,77,"Moonee Valley",-37.7776,144.9142,155,"near","4L-8L","Jun'16"
"Ascot Vale","75 Maribyrnong Rd","6","h",2425000,"PI","Brad","04-06-16",5.9,"3032","6","3","2",1014,435,"Moonee Valley",-37.7721,144.9184,155,"near","16L-25L","Jun'16"
"Ascot Vale","119 Roseberry St","2","h",750000,"SP","Maddison","04-06-16",5.9,"3032","2","1","1",226,92,"Moonee Valley",-37.7745,144.9093,155,"near","4L-8L","Jun'16"
"Ascot Vale","25 Station Av","2","h",840000,"S","Brad","04-06-16",5.9,"3032","2","1","2",480.518518518519,176.48275862069,"Moonee Valley",-37.7766,144.9066,155,"near","8L- 16L","Jun'16"
"Ascot Vale","10 Fenton St","2","h",1053000,"S","Nelson","06-08-16",5.9,"3032","2","1","1",269,109,"Moonee Valley",-37.7748,144.929,218,"near","8L- 16L","Aug'16"
"Ascot Vale","10 McCully St","3","h",1377000,"S","Nelson","06-08-16",5.9,"3032","3","1","1",417,168,"Moonee Valley",-37.7756,144.9208,218,"near","8L- 16L","Aug'16"
"Ascot Vale","120 Epsom Rd","3","h",970000,"S","Brad","07-05-16",5.9,"3032","3","1","2",350,125,"Moonee Valley",-37.7759,144.91,127,"near","8L- 16L","May'16"
"Ascot Vale","47 Hurtle St","2","h",940000,"S","Nelson","07-05-16",5.9,"3032","2","1","1",330,176.48275862069,"Moonee Valley",-37.773,144.9049,127,"near","8L- 16L","May'16"
"Ascot Vale","63 Kent St","2","h",751000,"PI","Nelson","07-05-16",5.9,"3032","2","1","1",118,79,"Moonee Valley",-37.7807,144.9288,127,"near","4L-8L","May'16"
"Ascot Vale","4 The Parade","2","h",950000,"SP","Raine","07-05-16",5.9,"3032","2","1","1",173,102,"Moonee Valley",-37.7731,144.9206,127,"near","8L- 16L","May'16"
"Ascot Vale","41 Monash St","3","h",1230000,"S","Nelson","08-10-16",5.9,"3032","4","1","2",594,148,"Moonee Valley",-37.7819,144.9064,281,"near","8L- 16L","Oct'16"
"Ascot Vale","83 Roseberry St","3","h",910000,"S","Raine","08-10-16",5.9,"3032","3","1","0",317,176.48275862069,"Moonee Valley",-37.7746,144.9112,281,"near","8L- 16L","Oct'16"
"Ascot Vale","7a Station Av","2","h",872500,"PI","Jellis","08-10-16",5.9,"3032","2","1","2",480.518518518519,176.48275862069,"Moonee Valley",-37.7766,144.9066,281,"near","8L- 16L","Oct'16"
"Ascot Vale","51 Francis St","2","h",770000,"PI","Nelson","10-09-16",5.9,"3032","2","1","1",226,87,"Moonee Valley",-37.7774,144.9186,253,"near","4L-8L","Sep'16"
"Ascot Vale","33 Dalgety Dr","3","h",960000,"S","Walshe","10-12-16",5.9,"3032","3","2","2",229,176.48275862069,"Moonee Valley",-37.7778,144.9065,344,"near","8L- 16L","Dec'16"
"Ascot Vale","12 Mirams St","4","h",890000,"SP","Raine","10-12-16",5.9,"3032","4","1","1",300,185,"Moonee Valley",-37.7766,144.9143,344,"near","8L- 16L","Dec'16"
"Ascot Vale","2 The Parade","2","h",965000,"S","Nelson","10-12-16",5.9,"3032","2","1","1",170,176.48275862069,"Moonee Valley",-37.7732,144.9206,344,"near","8L- 16L","Dec'16"
"Ascot Vale","17 Aspect Av","4","h",1200000,"PI","Nelson","11-02-17",5.9,"3032","4","2","2",480.518518518519,176.48275862069,"Moonee Valley",-37.7766,144.9066,407,"near","8L- 16L","Feb'17"
"Ascot Vale","78 The Parade","3","h",1440000,"S","Nelson","11-02-17",5.9,"3032","3","1","1",487,131,"Moonee Valley",-37.7725,144.9146,407,"near","8L- 16L","Feb'17"
"Ascot Vale","11 Ascot St","2","h",955000,"S","Woodards","11-03-17",5.9,"3032","2","1","0",255,176.48275862069,"Moonee Valley",-37.7825,144.9208,435,"near","8L- 16L","Mar'17"
"Ascot Vale","2 Farncomb St","3","h",801000,"S","Jellis","12-11-16",5.9,"3032","3","1","2",431,176.48275862069,"Moonee Valley",-37.781,144.9207,316,"near","8L- 16L","Nov'16"
"Ascot Vale","6 Leonard Cr","3","h",770000,"SP","Rendina","12-11-16",5.9,"3032","3","1","2",480.518518518519,176.48275862069,"Moonee Valley",-37.7766,144.9066,316,"near","4L-8L","Nov'16"
"Ascot Vale","26 Newsom St","3","h",1000000,"PI","Brad","12-11-16",5.9,"3032","3","2","2",440,120,"Moonee Valley",-37.7746,144.9031,316,"near","8L- 16L","Nov'16"
"Ascot Vale","8 Pentland St","3","h",1435000,"S","Nelson","12-11-16",5.9,"3032","3","2","2",532,147,"Moonee Valley",-37.7737,144.904,316,"near","8L- 16L","Nov'16"
"Ascot Vale","52 Monash St","3","h",1425000,"PI","Jellis","13-08-16",5.9,"3032","3","2","2",495,139,"Moonee Valley",-37.7821,144.9055,225,"near","8L- 16L","Aug'16"
"Ascot Vale","32 Myross Av","3","h",925000,"S","Nelson","13-08-16",5.9,"3032","3","1","2",480.518518518519,176.48275862069,"Moonee Valley",-37.7766,144.9066,225,"near","8L- 16L","Aug'16"
"Ascot Vale","58 Fenton St","4","h",1340000,"S","Nelson","14-05-16",5.9,"3032","3","2","2",683,232,"Moonee Valley",-37.775,144.932,134,"near","8L- 16L","May'16"
"Ascot Vale","70 Munro St","3","h",955000,"S","Brad","14-05-16",5.9,"3032","3","1","1",263,117,"Moonee Valley",-37.7753,144.9116,134,"near","8L- 16L","May'16"
"Ascot Vale","1 Nairn Av","2","h",1075000,"PI","Jellis","14-05-16",5.9,"3032","2","1","2",480.518518518519,176.48275862069,"Moonee Valley",-37.7766,144.9066,134,"near","8L- 16L","May'16"
"Ascot Vale","125 Epsom Rd","4","h",1100000,"VB","Nelson","15-10-16",5.9,"3032","4","2","5",559,195,"Moonee Valley",-37.7791,144.9136,288,"near","8L- 16L","Oct'16"
"Ascot Vale","33 Hockey La","3","h",1255000,"S","Nelson","15-10-16",5.9,"3032","3","2","2",308,176.48275862069,"Moonee Valley",-37.7759,144.9338,288,"near","8L- 16L","Oct'16"
"Ascot Vale","55 Hunt Cr","4","h",1483000,"S","Brad","15-10-16",5.9,"3032","4","2","2",480.518518518519,176.48275862069,"Moonee Valley",-37.7766,144.9066,288,"near","8L- 16L","Oct'16"
"Ascot Vale","7 Angler Pde","4","h",1640000,"S","Raine","16-04-16",5.9,"3032","4","3","2",562,204,"Moonee Valley",-37.782,144.903,106,"near","16L-25L","Apr'16"
"Ascot Vale","26 Ayr St","6","h",1430000,"S","Nelson","16-04-16",5.9,"3032","4","2","1",461,286,"Moonee Valley",-37.78,144.9295,106,"near","8L- 16L","Apr'16"
"Ascot Vale","57 The Parade","3","h",940000,"S","Nelson","16-04-16",5.9,"3032","3","3","1",491,127,"Moonee Valley",-37.7727,144.9136,106,"near","8L- 16L","Apr'16"
"Ascot Vale","62 Mirams St","3","h",890000,"SP","Brad","16-07-16",5.9,"3032","3","1","1",242,110,"Moonee Valley",-37.7765,144.9114,197,"near","8L- 16L","Jul'16"
"Ascot Vale","4 Morphett Av","4","h",1505000,"SP","Brad","16-07-16",5.9,"3032","4","2","2",480.518518518519,176.48275862069,"Moonee Valley",-37.7766,144.9066,197,"near","8L- 16L","Jul'16"
"Ascot Vale","67 Hurtle St","3","h",1180000,"SP","Brad","17-09-16",5.9,"3032","3","2","2",617,149,"Moonee Valley",-37.7742,144.906,260,"near","8L- 16L","Sep'16"
"Ascot Vale","95 Walter St","4","h",1480000,"S","Raine","17-09-16",5.9,"3032","4","2","2",597,180,"Moonee Valley",-37.7757,144.9088,260,"near","8L- 16L","Sep'16"
"Ascot Vale","15 Bayview Tce","2","h",1150000,"S","Brad","18-03-17",5.9,"3032","2","1","1",387,176.48275862069,"Moonee Valley",-37.7734,144.9191,442,"near","8L- 16L","Mar'17"
"Ascot Vale","57 Monash St","3","h",1350000,"S","Brad","18-03-17",5.9,"3032","3","1","3",575,176.48275862069,"Moonee Valley",-37.7828,144.9049,442,"near","8L- 16L","Mar'17"
"Ascot Vale","54 South St","5","h",1905000,"S","Nelson","18-03-17",5.9,"3032","5","2","2",521,176.48275862069,"Moonee Valley",-37.7778,144.9261,442,"near","16L-25L","Mar'17"
"Ascot Vale","21A Geddes St","3","h",1037500,"S","Alexkarbon","19-11-16",5.9,"3032","3","1","2",506,110,"Moonee Valley",-37.7779,144.9133,323,"near","8L- 16L","Nov'16"
"Ascot Vale","126 The Parade","2","h",1010000,"S","Brad","19-11-16",5.9,"3032","2","1","1",325,176.48275862069,"Moonee Valley",-37.7722,144.9117,323,"near","8L- 16L","Nov'16"
"Ascot Vale","43 Bloomfield Rd","4","h",1430000,"S","Nelson","22-05-16",5.9,"3032","4","2","0",418,158,"Moonee Valley",-37.7766,144.9187,142,"near","8L- 16L","May'16"
"Ascot Vale","3 Aspect Av","4","h",1070000,"S","Nelson","22-08-16",5.9,"3032","4","2","2",480.518518518519,176.48275862069,"Moonee Valley",-37.7766,144.9066,234,"near","8L- 16L","Aug'16"
"Ascot Vale","45 Bloomfield Rd","3","h",1291000,"S","Brad","23-04-16",5.9,"3032","3","1","2",414,176.48275862069,"Moonee Valley",-37.7766,144.9185,113,"near","8L- 16L","Apr'16"
"Ascot Vale","21 Middle St","3","h",1130000,"S","Nelson","23-04-16",5.9,"3032","3","2","1",272,157,"Moonee Valley",-37.7774,144.928,113,"near","8L- 16L","Apr'16"
"Ascot Vale","78 Francis St","3","h",1135000,"S","Brad","24-09-16",5.9,"3032","3","1","1",296,104,"Moonee Valley",-37.777,144.9176,267,"near","8L- 16L","Sep'16"
"Ascot Vale","25 Geddes St","4","h",950000,"PI","Nelson","24-09-16",5.9,"3032","4","2","1",298,147,"Moonee Valley",-37.7778,144.9131,267,"near","8L- 16L","Sep'16"
"Ascot Vale","15 Mirams St","4","h",1345000,"S","Jellis","25-02-17",5.9,"3032","4","1","1",552,155,"Moonee Valley",-37.7769,144.9138,421,"near","8L- 16L","Feb'17"
"Ascot Vale","44 Walter St","3","h",1381500,"S","Barry","25-02-17",5.9,"3032","3","2","2",416,168,"Moonee Valley",-37.7727,144.9055,421,"near","8L- 16L","Feb'17"
